id,prompt,step,cfg,sampler,width,height,token_count,timestamp
55623,"a full body shot of a imposing cyborg ( bull ) modeled after a bull with open eyes looking into the camera, hard rubber chest, black!!!, intricate pattern, large chest, highly detailed, android, cyborg, full body shot, intricate, 3 d, hyper realism, symmetrical, octane render, strong bokeh, fantasy, highly detailed, depth of field, digital art, artstation, concept art, cinematic lighting, trending ",20,7.0,8,512,640,93,0
14879,"“Beautiful Megan Fox Red pencil paintings, ultra detailed portrait, 4k resolution”",20,7.0,8,512,512,16,0
1309,"a one character girl, intricate, highly detailed, digital painting, art station, concept art, smooth, sharp focus, illustration, advanced digital chibi art, atmospheric lighting, detailed face, inspired gacha club game ",20,7.0,8,512,704,43,0
54079,"orientalism painting of a cute young woman in a palace face detail brown skin by edwin longsden long and theodore ralli and nasreddine dinet and adam styka, masterful intricate art. oil on canvas, excellent lighting, high detail 8 k ",20,7.0,8,512,512,52,0
57364,"skullfaced mexican vaquero, standing on boulder, expanse in background, vibrant colors, deathlike visage, calligraphy, persian folklore illustration ",20,7.0,8,512,512,30,0
8175,"hyper realistic 3 d rendering of gas station isolated on white background, hd, hdr, ultra detailed, high resolution ",20,7.0,8,1152,896,23,0
43020,"orientalism painting of a female thief in a dark alleyway face detail by theodore ralli and nasreddine dinet and anders zorn and nikolay makovsky and edwin longsden long, bronze age, sword and sorcery, oil on canvas, masterful intricate artwork, excellent lighting, high detail 8 k ",20,7.0,8,512,512,63,0
30449,"Photograph of Pauline Hanson wearing clown makeup, portrait photograph",20,7.0,8,512,768,10,0
21763,cute fluffy white kitten sitting in snowy winter landscape detailed painting 4k,20,7.0,8,512,512,13,0
45339,", pringles logo ",20,7.0,8,512,512,5,0
51222,"obi - wan kenobi in a ninja outfit, d & d, fantasy, portrait, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration ",20,7.0,8,512,512,39,0
17913,"A lemon wearing a suit and tie, full body portrait, vintage photo, ultra detailed, creative, dynamic lighting, cinematic, trending on art station",50,7.0,8,512,512,30,0
6512,"blonde male character makes vocation on a beach eating a cocumber, pixar style, detailed ",20,7.0,8,512,512,21,0
7715,"movie still of elizabeth olsen as the scarlet witch afloat!!!!! in the air with red glowing eyes, emanating red magic!!!!! from her palms, full - body portrait, trending on artstation, 8 k quality, cgsociety contest winner, artstation hd, artstation hq, luminous lighting, beautiful cloudy atmosphere ",20,7.0,8,512,512,75,0
51639,"tank girl comic, ultra detailed face, ukrainan flag, by alessandra vitelli ",20,7.0,8,512,512,20,0
29405,photograph of a fox with shades using a laptop to debug code,20,7.0,8,512,512,14,0
44403,"a card design for a card game, swamp, konami, highly detailed, ",20,15.0,8,512,640,16,0
33283,"a small grassland nestled beside the sea, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",20,17.0,8,512,640,71,0
49498,"girl sitting on a stair under a vine rack, many green plant and flower gowing on it, illustration concept art anime key visual trending pixiv fanbox by wlop and greg rutkowski and makoto shinkai and studio ghibli ",20,7.0,8,512,704,53,0
52698,adam sandler as god ,20,7.0,8,512,512,5,0
49559,"macro photo of one!! elegant gorgeous detailed woman's hand palm up, palm lines, instagram photo, studio photo ",20,10.75,8,576,768,25,0
48341,hillary clinton as a 3 d rendered cartoon pixar dreamworks disney ,35,8.0,8,512,512,14,0
1870,"rhombus, 3 d render, 3 d illustration by zdzisław beksinski, cgsociety contest winner render, cgsociety best 3 d artists, cgsociety 3 d renders, 4 k ",20,7.0,8,512,512,51,0
18283,"grunge painting of a billie eilish with a wide smile and a red balloon by tim burton, loony toons style, pennywise style, corpse bride style, rick and morty style, homer simpson style, creepy lighting, horror theme, detailed, elegant, intricate, conceptual",50,7.0,8,512,512,59,0
44158,"limp bizkit performing in heaven, white clouds, golden gates, angels, god rays, technicolor ",20,7.0,8,1024,512,23,0
25642,"a cyberpunk neon racing track in unreal engine, very high detailed, in a game, cinematic view",44,16.0,8,512,512,22,0
37414,photo of inflatable fruits flying above city ,20,7.0,8,512,512,9,0
4481,"the last human on earth, detailed baroque oil painting, dark, disturbing by goya and alan lee, smoke, hell on earth ",20,7.0,8,512,768,26,0
48771,anthony fauci wondering when did it all go wrong ,50,7.0,8,512,512,11,0
6405,"tifa lockhart!!!, moon rays!, porcelain, chains!, locks, horizontal symmetry!, full figure, 4 k, ultra realistic, beautiful eyes!!, epic lighting, machines!!, high detail, masterpiece, trending on artstation by artgerm and akihito tsukushi!! and ruan jia, alphonse mucha ",50,20.0,8,512,512,78,0
528,"an animal that is a genetic combination hybrid of cat and spider, movie still, more details, dramatic ",50,12.0,8,512,512,20,0
15641,"Guardian Arianna Grande  as an Apex Legends character digital illustration portrait design by, Mark Brooks and Brad Kunkle detailed, gorgeous lighting, wide angle action dynamic portrait ",50,5.0,8,512,640,31,0
53834,"a portrait of inigo montoya as a fremen on arrakis wearing a stillsuit by artgerm, highly detailed, deviantart, atmospheric lighting ",20,7.0,8,512,512,34,0
29335,bryan cranston as thor,20,7.0,8,512,512,6,0
26312,Jereme Momoa dressed as Wonder Woman.,20,12.0,8,512,768,10,0
32585,"the portrait of the absurdly beautiful, graceful, elegant, gorgeous, sensual black young goddess made of rainbow crystals, an ultrafine hyperdetailed illustration by kim jung gi, irakli nadar, intricate linework, bright colors, octopath traveler, final fantasy, unreal engine 5 highly rendered, global illumination, radiant light, intricate environment ",20,7.0,8,512,512,72,0
51214,"denis villeneuve establishing shot of modern bjarke ingels condo building and gotthard tunnel entrance combined, roads tunnel under bjarke ingels condo building, lush environment, sunny raked lighting, maximalism scifi artstation digital concept art, unreal engine, hyper realism, realistic shading, blender render, octane render, wide shot ",20,16.0,8,640,768,71,0
57181,"two women, in an old english apartment on a brown leather sofa. one is wearing a dark blue sweather, the other a white shirt. brown hair, they are looking into the camera. wide shot. in the style of lucien freud. oil painting. ",20,7.0,8,1088,896,52,0
2101,scene from the 1 9 7 2 science fiction film tron ,20,7.0,8,704,512,12,0
3634,"a dreamlike cinematic portrait of wedding photograph close up moment of a divine a russia sun god and moon goddess lovers magician at a wedding banquet. portraiture. digital painting. artstation. concept art. fantasy wedding photo. digital painting, 8 k realistic, hyper detailed, violet evergarden art masterpiece by art by krenz cushart ",50,10.0,8,768,512,69,0
7738,"elizabeth olsen as the goddess of mind annihilation!!!!!!, golden ratio!!!!!, centered, trending on artstation, 8 k quality, cgsociety contest winner, artstation hd, artstation hq, luminous lighting ",20,7.0,8,512,512,55,0
25520,"A female Klingon, digital painting, artstation",20,7.0,8,512,512,11,0
13005,Donald Trump sitting on the couch eating a pepperoni pizza,20,7.0,8,512,512,11,0
4898,"hyperdetailed and intricate sci fi machine panel, with neon tubes and nixie tubes and cogs and gears, daniel motz,'untitled 9 ', sculpture, mechanical elements and mixed media on panel, bill lowe gallery, hyperrealistic ",20,7.0,8,512,512,50,0
33235,"badger woman, highly detailed, portrait, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",20,7.0,8,512,704,40,0
57701,artwork by william stanley haseltine ,20,7.0,8,512,512,7,0
10650,"hand drawn cute one big gnomes face in autumn field pumpkin, detailed closeup face, concept art, low angle, high detail, warm lighting, volumetric, godrays, vivid, beautiful, trending on artstation, by jordan grimmer, huge scene, grass, art greg rutkowski ",20,13.0,8,704,1024,62,0
54825,film still of closeup a woman sitting on a throne in red long dress on the mountain of dead knights. by emmanuel lubezki ,35,12.0,8,1024,512,28,0
9078,"the case of the reflected man, illustration for popular detective, march 1 9 5 2 ",20,7.0,8,512,512,17,0
52819,"beautiful young prince, blonde hair, gold, 1 9 2 0 s fashion, fantasy, art by joseph leyendecker, donato giancola, dean cornwell, peter mohrbacher, ruan jia, marc simonetti, ayami kojima, cedric peyravernay, alphonse mucha, thomas kinkade, victo ngai ",35,7.0,8,512,768,77,0
47283,a watermelon that's cut up like a pizza ,20,7.0,8,512,512,12,0
37593,baby justin sun as disaster girl ,20,7.0,8,512,512,6,0
31267,"continually torn apart, by dariusz zawadzki, kenneth blom, james jean, irakli nadar, adut akech, matt wisniewski, pablo amaringo, naudline pierre, intricate, contemporary art, mixed media, glitch, hyper detailed, rendered in octane ",20,12.0,8,512,576,65,0
47945,"cunning, grimy, grumpy [ [ elves ] ] ( with red hats, beards and glowing! laterns ) in a pitch black [ mine ], fairy tale illustration, lumnoius colorful, digital art by alan lee, rembrandt, and marc simonetti ",20,7.0,8,512,512,59,0
53355,"astronomical watch made of pink mother - of - pearl and encrusted with opals, watch with many complications ",20,7.0,8,512,512,23,0
35915,"cloth, red fabric coat, jodhpurs high white lether boots and belts, fashion retro, elegant long hair blondie young girl, fantasy traveler, geometrical low poly, dainty renaissance portrait by michael garmash, sargent, greg rutkowski, gaston bussiere, rhads, craig mullins ",20,7.0,8,768,448,66,0
48215,"photorealistic portrait photograph of ben shapiro as a cute japanese maid, maid cafe, political imagery, upper body, fantasy, handsome, rugged, chiseled, depth of field, soft focus, highly detailed, intricate, realistic, national geographic cover, soft glow, textured, artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha ",27,7.0,8,512,768,84,0
27106,"A masterpiece portrait of a cybernetic italian royal baroque goddes poison ivy girl. , trending on artstation, digital art, by Stanley Artgerm Lau, WLOP, Rossdraws, James Jean, Andrei Riabovitchev, Marc Simonetti, Yoshitaka Amano",20,7.0,8,512,512,61,0
8585,"interior of experimental greenhouse, novel plants created by the plant wizard luther burbank. ",20,7.0,8,1024,512,17,0
54196,"painting of a cute white ( okami style ) ( ( kitsune ) ) cat with red patterns, plain white background, no people, art by jc leyendecker, phil hale, angular, brush strokes, painterly, crisp, portrait of a cat, cat portrait painting ",35,20.0,8,512,512,57,0
33967,"magical futuristic cityscape, vast epic style, beautiful, crystals, colors ",20,7.0,8,704,512,15,0
45268,"professional octane render portrait by wayne barlow and carlo crivelli and glenn fabry, a sinister man in a bright colorful patterned pastel wes anderson elevator operator costume inside a dark and moody vintage elevator in a high - end exotic vintage boutique hotel, very short depth of field, bokeh ",20,7.0,8,768,768,59,0
37879,"character design ta © na © fix ta © na © fix sableye transformers rise of the beasts earth defense force tank beautiful biolight hdr cgi 4 k chrome car, alena aenami artworks in 4 k tribal robot helmet bumblebee artstation by jesper ejsing, by rhads, by feng zhu backpack ninja mask tripod collosus 2 0 2 3 megatron ",20,7.0,8,512,768,80,0
41156,chryselephantine butoh sculptures with tortured facial expressions drawn by frenchinald ,20,7.0,8,512,512,17,0
30824,"photograph of a white medium format camera that looks like an ipod shuffle!!. big shiny lens. apple's design. keep it simple. plain grey background. object centered. highly detailed. shiny lens. artstation, concept art, symmetry, smooth, shallow focus, commercial photography ",20,15.0,4,832,832,57,0
29226,"kawasaki ninja kx250, photo-realistic, hyperealism, 3d render",20,7.0,8,512,512,17,0
1952,"profile picture by sachin teng x kanye, ganja, marijuana, organic painting, hard edges, masterpiece, smoke, asymmetrical, matte paint, energetic ",20,7.0,8,512,512,35,0
26062,"portrait of a creepy horror punk girl . intricate abstract. intricate artwork. nightmare fuel. terrifying. by Tooth Wu, wlop, dan mumford , trending on artstation, greg rutkowski very coherent symmetrical artwork. cinematic, hyper realism, high detail, octane render, 8k",20,7.0,8,512,768,60,0
13878,"the special forces pointing at a peanut, security camera, black and white, megalofobia",20,7.0,8,512,512,19,0
43899,"teenage archie andrews wearing an orange superhero costume, intricate, elegant, glowing lights, highly detailed, digital painting, artstation, sharp focus, illustration, art by wlop, mars ravelo and greg rutkowski ",50,13.0,8,512,704,44,0
20221,"Sci-fi environment set in a nightmarish universe of odd forms and somber tapestry, Wadim Kashin, in Peter Elson color scheme, featured in artstation, octane render, cinematic, elegant, intricate, 8k",20,12.0,8,1024,576,47,0
20060,"A painting of a skyscraper designed by Antoni Gaudí, in Barcelona, Spain, draw by greg rutkowski and thomas kinkade",20,7.0,8,768,1024,28,0
22775,"sloth stoned af, noir animation, drawing, contrast shadows",20,6.0,8,512,512,13,0
42815,"biomorphic photographic portrait of a stunningly beautiful english renaissance female in soft dreamy light at sunset, beside the river, soft focus, contemporary fashion shoot, hasselblad nikon, in a denis villeneuve and tim burton movie, by edward robert hughes, annie leibovitz and steve mccurry, david lazar, jimmy nelsson, extremely detailed, breathtaking, hyperrealistic, perfect face ",50,15.0,8,512,512,85,0
44916,"masterpiece portrait of a beautiful girl with blue hair with boho accessories, in sky blue reflective bikini in pool party, medium shot, transparent pareo cute face, top lighting, pool party sona form league of legends, art by charlie bowater and wenjun lin and starember and gil elvgren, ilya kuvshinov, cryengine, lumion render, 8 k realistic hyper detailed, digital painting, artstation, concept art, ray tracing, realistic shaded ",50,10.0,8,1024,768,98,0
9547,"barack obama having stomach problems because he ate at taco bell, stunning, 4 k uhd, 3 d, unreal engine, dlss, rtx ",20,7.0,8,512,512,32,0
34233,"a small town of floating islands nestled in the hollow of a tree, studio lighting, golden ratio, details, scifi, dark fantasy, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh ",20,17.0,8,512,640,74,0
19436,"A knight in a blue armor wearing a horned helmet and carrying a shovel, 40x40 pixel game asset",35,7.0,8,512,512,21,0
24300,"daz3d genesis 8 female Alia Bhatt wearing mekhela bihu dress, Iray shaders, studio HDRI soft lighting, natural skin textures ultra hd 8k, ray traced, unreal engine, cinematic realistic portrait, face, beauty expressive pose, bare shoulders, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",41,13.0,8,512,512,99,0
49318,"a strangely beautiful alien woman, painted by artgerm and tom bagshaw, fantasy art, dramatic lighting, highly detailed oil painting ",20,9.0,8,512,704,26,0
7810,"art by francisco goya. three goths loitering in the shade, talking beneath a cherry blossom outside a blockbuster video store. ",50,7.0,8,640,512,27,0
57580,"pope benedict standing on a snowy mountain slope. skiing. wearing long white dress. blessing with the hand. detailed cloth, detailed face. concept art. matte painting ",20,20.0,8,832,832,33,0
18441,"A beautiful stone statue of Mark Zuckerberg in front of the White House, photo by Steve McCurry, heroic pose, detailed, smooth, smiling, professional photographer",35,8.0,8,512,768,34,0
4317,"i am the smokey mirror looking at myself in all of you, surrealism!!!!! hyper - detailed 3 d render, oil painting, surreal concept art, photorealistic, digital painting, lifelike, sharp focus, artstation hd, by greg rutkowski, bruce pennington, valentina remenar and asher duran, ",44,17.0,8,512,704,71,0
42871,"a painting of lots of words in a sad letter by a soldier in el alamein battle, wwii,, black and white, bauhaus ",20,12.0,8,832,1024,29,0
49908,"cathedral of sun, art nouveau architecture, fantasy, art by joseph leyendecker, peter mohrbacher, ivan aivazovsky, ruan jia, reza afshar, marc simonetti, alphonse mucha ",50,10.0,8,512,960,48,0
22377,"Medusa goddess painting by Dan Hillier, trending on artstation, artstationHD, artstationHQ, 4k, 8k",20,6.0,8,512,704,29,0
45366,"analog medium format film bokeh food truck in new york, 1 9 6 0 s hasselblad film street photography, featured on unsplash, photographed on vintage expired colour film ",50,7.0,8,768,768,38,0
17579,"heavy fantasy armor, concept sketch, silver with gold trim, extremely polished, exaggerated proportions, flat shading, smooth, uncluttered, extremely clean, fantasy character portrait, professional concept art, front view, A-pose, full body",50,11.0,8,512,768,48,0
17424,"A portrait of Gordon Ramsay, geometric shapes, rounded corners, candy colors, spray paint, bold graphics",20,7.0,8,512,512,20,0
42044,"symmetry!! goddess close - up portrait human skeleton, ram skull, squid phoenix jellyfish, orchid, betta fish, bioluminiscent, intricate artwork by tooth wu and wlop and beeple. octane render, trending on artstation, greg rutkowski very coherent symmetrical artwork. cinematic, hyper realism, high detail, octane render, 8 k ",20,12.0,8,832,1024,76,0
54363,kurt cobain on 9 0 s vogue cover ,20,7.0,8,512,512,9,0
346,"painting of a standing thai budha, long tunic, barefoot, holding in the hands easter eggs, by afremov leonid by aoshima chiho ",20,7.0,8,512,512,30,0
36299,"an octane render by norman rockwell, inside a futuristic 5 0's diner, government agents looking for a running alien child, cinema 4 d, ray traced lighting, very short depth of field, bokeh ",20,7.0,8,768,768,43,0
21699,"a portrait of a beautiful female mannequin, a jointed wooden art doll, looking really angry, upset, emotional, by Rolf Armstrong, by Esao Andrews",20,7.0,8,512,512,33,0
38575,"beautiful award winning photo of japan with a cherry blossom tree and mount fuji in the background, 4 k, ultra hd, trending on unsplash ",20,10.0,8,1024,1024,30,0
53144,still image of danny devito in breaking bad ,20,7.0,8,512,512,9,0
47967,a mad max style car designed by joe fenton painted by rhads ,50,12.0,8,512,512,14,0
49023,"concept art painting of an english european bakery building with japanese architecture, in a mountain village, cozy, realistic, detailed, cel shaded, in the style of makoto shinkai and greg rutkowski and james gurney ",20,7.0,8,512,512,44,0
56353,"the realistic photo of the modern fashionable room as aquarium with a chandelier as a big jellyfish, beautiful corals on the walls and sharks in the big panoramic window, a lot of gleans, under the ocean, realistic colors, realistic shadows, daylight made in blender, hd, 3 d by beeple and by greg rutkowski ",20,7.0,8,512,512,73,0
21510,"Sharon Stone as Princess Aura in Flash Gordon 1980, Red Gold and Black outfit, film still",20,7.0,8,512,768,18,0
25602,minions painted by Hieronymus Bosch,20,7.0,8,1024,512,8,0
23253,"sri lankan king by Nizovtsev, Victor",20,7.0,8,512,768,11,0
48729,"painting by sargent and leyendecker and greg hildebrandt savrasov levitan polenov, studio ghibly style mononoke, middle earth above the layered low clouds road between forests trees river lakes stones alpes mongolia faroe azores overcast storm masterpiece ",20,7.0,8,704,512,56,0
12962,"the girl and the fireworks. Anime visual of a cozy village in a magical forest. cheerful and peaceful mood. illustrated by Hayao Miyazaki. anime production by Studio Ghibli. high quality, visually stunning, majestic, fall, official media",35,12.0,8,1024,512,51,0
49347,"tattoo design, stencil, portrait of princess zelda in a bikini by artgerm, symmetrical face, beautiful, triforce ",35,7.0,8,512,512,27,0
21473,Big Chungus and Kermit playing chess.,20,7.0,8,512,512,10,0
45395,"a photorealistic image of a teary - eyed women clutching a rose in the rain, vibrant colours ",7,7.0,8,512,512,21,0
58480,"a man listening to a reptilian humanoid, reptoids, archons, saurians, draconians, reptile, reptilian, draconian, movie still, cinematic composition, cinematic light, criterion collection, Movie by David Lynch and Ridley Scott",50,7.0,8,1024,576,56,0
42541,"close - up on poor quality food, water, and gruel : on a table. inside a dirty automated kiosk. bright tasty food options displayed on a wall. black tiles on walls. black and white, pencil and ink. by gabriel hardman, joe alves, chris bonura. cinematic atmosphere, detailed and intricate, perfect anatomy ",20,15.0,8,704,704,71,0
38183,"photo by josh pierce and prateek vatash and roman bratschi, a futuristic happy cheerful colorful pastel nasa mars habitat, cinema 4 d, 4 k, ray tracing reflections, volumetric lighting and shadows, haze, light beams ",20,10.0,8,768,768,49,0
9098,"macro portrait photograph of a glowing and muscular mark zuckerberg at coachella stage, sparkling, ultra realistic, unreal 5 engine render, octane render, digital painting, smooth, elegant, pop art style, 8 k, 3 5 mm film grain, ",20,7.0,8,1024,512,52,0
15554,"Panavision, 4K, dof, 35mm, bokeh, three point perspective, chiaroscuro, fashion portrait: Beautiful masonic style holy hyperrealism cinematic sacral templar wachowski style seinen manga film still inspired by illuminated alchemy(1920), submerged temple ritual scene, extreme closeup portrait of radiant master of ceremony blessing regalia for infinite disciples, half submerged in shimmering sand,  tilt shift zaha hadid designed babylonian temple background, highly detailed, golden ratio composition",17,10.0,8,1024,512,103,0
19192,"stunning robot female, symmetrical facial features, head shot, looking down, futuristic, ultra detailed, hyper realistic, concept art, digital painting, 3d render, depth of field, city background, art by Sachin teng,",20,7.0,8,512,704,45,0
35310,bathroom ,20,7.0,8,640,512,1,0
53858,"an award - winning photo of a teal cropped extremely baggy ancient medieval designer menswear leather jacket with an oversized large collar and baggy bootcut trousers designed by alexander mcqueen, 4 k, studio lighting, wide angle lens ",27,10.0,8,512,640,47,0
15974,"Bash Celik a fantasy character at Serbian folklore , a  evil winged demon sorcerer  with steel claws in old peasant clothes, full body, detailed and realistic, 4k, top-artstation, inspired   blizzard games, octane render",20,7.0,8,512,704,45,0
11775,"an emo by claude monet. her hair is dark brown and cut into a short, messy pixie cut. she has large entirely - black evil eyes. she is wearing a black tank top, a black leather jacket, a black knee - length skirt, a black choker, and black leather boots. ",35,7.0,8,512,512,63,0
30891,photo of a futuristic humanoid robot in cuberpunk 2 0 7 7 blade runner 2 0 4 9 back alley full of cats. ,20,7.0,8,768,512,26,0
16596,"Necromancer Sorceress, fantasy magic, undercut hairstyle, dark light night, intricate, elegant, sharp focus, illustration, highly detailed, digital painting, concept art, matte, art by WLOP and Artgerm and Greg Rutkowski and Alphonse Mucha, masterpiece",50,15.0,8,512,704,63,0
51418,"steampunk police officer portrait, anime, anime girl, dirty blond, long hair, brown officer hat, finely detailed, smug, ",20,7.0,8,512,512,27,0
38350,"[ amelie as a scientist ]! working in a [ futuristic laboratory ]!, digital art!, trending on [ cgsociety ]!, cinematic still, neon! colors, bioluminescent lighting!, award winning, zbrush! ",20,7.0,8,768,512,52,0
48379,"steampunk cybernetic biomechanical cecropia moth with wings, 3 d model, very coherent symmetrical artwork, unreal engine realistic render, 8 k, micro detail, intricate, elegant, highly detailed, centered, digital painting, artstation, smooth, sharp focus, illustration, artgerm, tomasz alen kopera, wlop ",50,15.0,8,768,768,76,0
41406,dog wearing a hat ,4,7.0,8,512,512,4,0
33186,dota 2 logo and text ,20,7.0,8,384,1600,6,0
11521,"close - up photo of a beautiful warrior princess in a battle scene, shallow depth of field, photorealistic, cinematic lighting, warm colours, dusk ",15,5.0,8,960,512,30,0
31517,demolition of the white house in progress ,20,7.0,8,512,512,7,0
2493,wonderdream faeries lady feather wing digital art painting fantasy bloom vibrant snyder zack and swanland raymond and pennington bruce illustration character design concept harmony joy atmospheric lighting butterfly ,20,7.0,8,512,768,33,0
3982,"traditional haida art frightful by carrie mae weems. a experimental art of a beautiful scene of nature. the colors are very soft & muted, & the overall effect is one of serenity & peace. the composition is well balanced, & the brushwork is delicate & precise. ",20,7.0,8,512,512,57,0
30918,"magical forest, flowers, fireflies, fantasy, highly detailed, smooth, sharp focus, colorful dreamy matte painting, art by anato finnstark, joseph leyendecker, peter mohrbacher, ruan jia, marc simonetti, ayami kojima, cedric peyravernay, finnian macmanus, victo ngai, thomas kincade, albert bierstadt ",20,9.0,8,1024,512,84,0
26576,Art from the 1900s,20,7.0,8,512,512,4,0
32231,"painting of the orange cat otto von garfield, count of bismarck - schonhausen, duke of lauenburg, minister - president of prussia. depicted wearing a prussian pickelhaube and eating his favorite meal - lasagna. ",20,7.0,8,512,512,47,0
9298,"vintage propaganda poster high quality high detail painting by lucian freud, hd, all of kelsey grammer wearing a corn costume and playing a basketball video game, photorealistic lighting ",20,7.0,8,640,768,34,0
20441,scene from the 1934 film blade runner,20,7.0,8,704,512,7,0
37523,"an empty kitchen wide angle, painted by norman rockwell ",20,7.0,8,512,768,10,0
41635,antrophomorphic peach as a saint with golden aurea irradiating light ,20,7.0,8,512,512,17,0
7396,"steve jobs as an anime character, portrait, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by gaston bussiere and alphonse mucha ",26,8.0,8,512,768,46,0
23730,Alien furby with a crown by James Jean and dan mumford and strongstufftom,20,7.0,8,512,512,19,0
7246,"acrylic palette knife, impressionism and expressionism, strong emotional impact, bold colors, expressive brushstrokes, overall sense of movement in the composition. a warp drive hitting infinite density, by andreas rocha, trending on artstation ",20,7.0,8,512,512,50,0
58581,artwork by Makoto Shinkai,20,7.0,8,512,512,6,0
14661,"elegant girl in urban outfit, cute fine face, digital painting, fan art, pixiv, by Ilya Kuvshinov, by Studio Ghibli",38,15.0,8,512,512,34,0
24843,"“a black fox wearing a hoodie, sitting cross-legged on a couch, looking into the camera, smiling",20,7.0,8,512,512,23,0
20381,"An emoji of a very content cat, happy, cute",20,7.0,8,512,512,13,0
34290,"movie still frame, black and white, muscular afroamerican booker t carrying a big wrecking ball, intricate details, beautiful composition, hd, 8 k, cgi, by ridley scott, james cameron, zack snyder and michael bay ",20,7.0,8,512,512,48,0
27992,"Darkness descending on Pixel Canyon is a landscape, glitch rain, intricate, highly detailed, digital painting, sharp focus, art by Greg Rutkowski",20,7.0,8,512,512,31,0
40089,"3 d render of leprechaun in the enchanted forest, dramatic backlight. octane render. digital art. masterpiece. ",20,7.0,8,512,512,26,0
783,"a one randy savage, anime digital painting, beautiful eyes!, pretty face!!, symmetry, concept art, sharp focus, illustration, art by artgerm! greg rutkowski magali villeneuve wlop! ilya kuvshinov!!, octane render ",50,15.0,8,512,512,58,0
46156,a still of billie eilish ,50,7.0,8,512,512,7,0
41034,"massive glowing epic portal gate to another dimension, forest, glow, lush, cinematic, futuristic, gate, artstation, mattepainting ",20,7.0,8,768,512,28,0
58325,"a cinematic beautiful close up moment of a young sun god and moon goddess magician family with child facing the same way, portrait, wedding wearing boho sunhat with string lights, wedding photography, Frozen Klaus film, digital painting, artstation, concept art, illustration, Frozen II art masterpiece by art by Krenz Cushart, Artem Demura, alphonse mucha, yoji shinkawa, ArtGerm, Jon Lothian, Danilo Torres, Adi Meyers, Thomas Reimann, Gaston Bussiere",50,8.0,8,768,512,107,0
48049,"handsome persian prince, art by artgerm and greg rutkowski and magali villeneuve and alphonse mucha and rossdraws and makoto shinkai, d & d, fantasy, portrait, highly detailed, headshot, digital painting, trending on artstation, concept art, sharp focus, illustration ",20,7.0,8,512,512,65,0
7767,"a vast ethereal misty landscape on the yorkshire moors under a starry night sky with an old stone barn, giant super moon, amethyst citrine opal, muted pastel tones, david attenborough nature documentry footage, ultra high definition, 8 k, ",20,7.0,8,512,512,56,0
1453,"clode up portrait man in black and girl in sport shorts, grotesque, doomed, acrylic paint, gouache on canvas, vibrant colors, grotesque, wrapped thermal background, art francis bacon ",20,7.0,8,512,704,40,0
5552,"trending on artstation a surrealism painting by felix kelly of hobbit house and cats a nebula by tyler edlin and rhads, trending on deviantart cyberpunk city topography ",20,7.0,8,512,768,41,0
32960,psychic beetle ,20,7.0,8,512,512,2,0
25175,"a chthonic dragon art by Ayami Kojima, Beksinski, Giger, intricate colourfully painted carved wood paneling, dark souls, ivory and copper , artstation",20,13.0,8,512,832,38,0
41018,"black and white vogue closeup portrait by herb ritts of a beautiful female model, mayan, high contrast ",20,7.0,8,512,512,23,0
18329,"A portrait of a male elf wearing a black spiked metal tiara, black heavy armor with gold plating, and a red cape, 20 years old, short silver hair, red eyes, lean but muscular, attractive, command presence, royalty, weathered face, smooth, sharp focus, illustration, concept art, highly detailed portrait, muscle definition, fantasy painting, ArtStation, ArtStation HQ",35,10.0,8,512,832,78,0
16859,"fantasy castle, fantasy artwork, very very very beautiful scenery, hd, hdr, ue5, ue6, unreal engine 5, cinematic 4k wallpaper, 8k, ultra detailed, high resolution, artstation, award winning",20,7.0,8,1024,576,50,0
59170,"photo, a giant crowd of realistic anatomically correct claymation skeletons dancing sensually and cool inside a colorful futuristic night club, colorful dramatic unique lighting",20,7.0,8,512,512,29,0
34220,"the joy of large cresting waves, magnificent waves, masterpiece, dark sky, stellar novas, many sparkling stars, evoke a sense of wonder, pronounced waves, victo ngai, kilian eng, flat, ohara koson, shades of aizome, overlay rich vivid aizome textures. paint spatters, paint stippling, paint ripples, paint ripp",20,12.0,8,512,512,81,0
13378,Charles Manson Funko Pop,20,7.0,8,512,512,5,0
16882,"borderlands 3 !!! donald trump ! cell shaded! scary head portrait of half rabbit robot donald trump! cyborg as Borderlands 3 concept art, llustration, postapocalyptic grunge, concept art by Laurie Greasley, highly detailed, sharp focus,alien, HQ, 4K ,art by Laurie Greasley",20,6.0,8,512,512,71,0
